Year,Country,ISO3,Continent,Ind Code,Industry,Value (LCU),Value (USD)
2001,Romania,ROU,Europe,L,"Manufacture of furniture, other manufacturing",1358.4,467.43
2002,Romania,ROU,Europe,A,"Manufacture of food products, beverages and tobacco products",9961.2,3013.48
2002,Romania,ROU,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",4207.1,1272.74
2002,Romania,ROU,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1463.5,442.74
2002,Romania,ROU,Europe,D,Manufacture of paper products and printing,1159.58,350.8
2002,Romania,ROU,Europe,E,Manufacture of coke and refined petroleum products,1768.9,535.13
2002,Romania,ROU,Europe,F,Manufacturing of chemicals and pharmaceutical products,1719.21,520.1
2002,Romania,ROU,Europe,G,Manufacture of rubber and plastics products,912.0,275.9
2002,Romania,ROU,Europe,H,Manufacture of other non-metallic mineral products,1574.4,476.29
2002,Romania,ROU,Europe,I,Manufacture of basic metals,1360.6,411.61
2002,Romania,ROU,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",4987.0,1508.68
2002,Romania,ROU,Europe,K,Manufacture of transport equipment,2252.7,681.49
2002,Romania,ROU,Europe,L,"Manufacture of furniture, other manufacturing",1766.6,534.44
2003,Romania,ROU,Europe,A,"Manufacture of food products, beverages and tobacco products",12184.8,3670.11
2003,Romania,ROU,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",5223.5,1573.34
2003,Romania,ROU,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1752.6,527.89
2003,Romania,ROU,Europe,D,Manufacture of paper products and printing,1323.69,398.7
2003,Romania,ROU,Europe,E,Manufacture of coke and refined petroleum products,1589.3,478.7
2003,Romania,ROU,Europe,F,Manufacturing of chemicals and pharmaceutical products,2136.42,643.5
2003,Romania,ROU,Europe,G,Manufacture of rubber and plastics products,1304.1,392.8
2003,Romania,ROU,Europe,H,Manufacture of other non-metallic mineral products,1833.9,552.38
2003,Romania,ROU,Europe,I,Manufacture of basic metals,1415.7,426.41
2003,Romania,ROU,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",6216.2,1872.35
2003,Romania,ROU,Europe,K,Manufacture of transport equipment,3158.2,951.26
2003,Romania,ROU,Europe,L,"Manufacture of furniture, other manufacturing",2162.7,651.41
2004,Romania,ROU,Europe,A,"Manufacture of food products, beverages and tobacco products",15264.9,4677.24
2004,Romania,ROU,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",6312.6,1934.21
2004,Romania,ROU,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2425.1,743.06
2004,Romania,ROU,Europe,D,Manufacture of paper products and printing,1523.15,466.7
2004,Romania,ROU,Europe,E,Manufacture of coke and refined petroleum products,2190.2,671.09
2004,Romania,ROU,Europe,F,Manufacturing of chemicals and pharmaceutical products,2720.58,833.6
2004,Romania,ROU,Europe,G,Manufacture of rubber and plastics products,1697.9,520.24
2004,Romania,ROU,Europe,H,Manufacture of other non-metallic mineral products,2489.0,762.64
2004,Romania,ROU,Europe,I,Manufacture of basic metals,2139.6,655.58
2004,Romania,ROU,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",7873.7,2412.54
2004,Romania,ROU,Europe,K,Manufacture of transport equipment,4518.1,1384.37
2004,Romania,ROU,Europe,L,"Manufacture of furniture, other manufacturing",2700.3,827.38
2005,Romania,ROU,Europe,A,"Manufacture of food products, beverages and tobacco products",17587.7,6036.31
2005,Romania,ROU,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",6581.5,2258.85
2005,Romania,ROU,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",2632.9,903.64
2005,Romania,ROU,Europe,D,Manufacture of paper products and printing,1773.25,608.6
2005,Romania,ROU,Europe,E,Manufacture of coke and refined petroleum products,3613.7,1240.26
2005,Romania,ROU,Europe,F,Manufacturing of chemicals and pharmaceutical products,2783.41,955.3
2005,Romania,ROU,Europe,G,Manufacture of rubber and plastics products,1994.5,684.54
2005,Romania,ROU,Europe,H,Manufacture of other non-metallic mineral products,2753.6,945.07
2005,Romania,ROU,Europe,I,Manufacture of basic metals,2183.6,749.44
2005,Romania,ROU,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",9891.1,3394.75
2005,Romania,ROU,Europe,K,Manufacture of transport equipment,6043.5,2074.2
2005,Romania,ROU,Europe,L,"Manufacture of furniture, other manufacturing",2928.9,1005.23
2006,Romania,ROU,Europe,A,"Manufacture of food products, beverages and tobacco products",20131.4,7166.79
2006,Romania,ROU,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",7192.9,2560.68
2006,Romania,ROU,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3007.9,1070.81
2006,Romania,ROU,Europe,D,Manufacture of paper products and printing,2091.85,744.7
2006,Romania,ROU,Europe,E,Manufacture of coke and refined petroleum products,3755.7,1337.03
2006,Romania,ROU,Europe,F,Manufacturing of chemicals and pharmaceutical products,3504.21,1247.5
2006,Romania,ROU,Europe,G,Manufacture of rubber and plastics products,2521.1,897.51
2006,Romania,ROU,Europe,H,Manufacture of other non-metallic mineral products,3626.9,1291.18
2006,Romania,ROU,Europe,I,Manufacture of basic metals,2537.4,903.32
2006,Romania,ROU,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",12610.8,4489.46
2006,Romania,ROU,Europe,K,Manufacture of transport equipment,7788.9,2772.85
2006,Romania,ROU,Europe,L,"Manufacture of furniture, other manufacturing",3349.1,1192.28
2007,Romania,ROU,Europe,A,"Manufacture of food products, beverages and tobacco products",25185.6,10329.38
2007,Romania,ROU,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",8519.1,3493.94
2007,Romania,ROU,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3659.0,1500.67
2007,Romania,ROU,Europe,D,Manufacture of paper products and printing,2896.88,1188.1
2007,Romania,ROU,Europe,E,Manufacture of coke and refined petroleum products,3248.7,1332.39
2007,Romania,ROU,Europe,F,Manufacturing of chemicals and pharmaceutical products,4041.89,1657.7
2007,Romania,ROU,Europe,G,Manufacture of rubber and plastics products,3386.4,1388.86
2007,Romania,ROU,Europe,H,Manufacture of other non-metallic mineral products,5032.8,2064.1
2007,Romania,ROU,Europe,I,Manufacture of basic metals,3234.9,1326.73
2007,Romania,ROU,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",16475.5,6757.09
2007,Romania,ROU,Europe,K,Manufacture of transport equipment,9212.6,3778.37
2007,Romania,ROU,Europe,L,"Manufacture of furniture, other manufacturing",4241.6,1739.61
2008,Romania,ROU,Europe,A,"Manufacture of food products, beverages and tobacco products",35540.4,14109.73
2008,Romania,ROU,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",10694.0,4245.57
2008,Romania,ROU,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4268.5,1694.62
2008,Romania,ROU,Europe,D,Manufacture of paper products and printing,4201.96,1668.2
2008,Romania,ROU,Europe,E,Manufacture of coke and refined petroleum products,4127.4,1638.6
2008,Romania,ROU,Europe,F,Manufacturing of chemicals and pharmaceutical products,5572.97,2212.5
2008,Romania,ROU,Europe,G,Manufacture of rubber and plastics products,4499.9,1786.48
2008,Romania,ROU,Europe,H,Manufacture of other non-metallic mineral products,7077.8,2809.92
2008,Romania,ROU,Europe,I,Manufacture of basic metals,3943.9,1565.75
2008,Romania,ROU,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",20849.2,8277.25
2008,Romania,ROU,Europe,K,Manufacture of transport equipment,12915.9,5127.68
2008,Romania,ROU,Europe,L,"Manufacture of furniture, other manufacturing",5092.5,2021.75
2009,Romania,ROU,Europe,A,"Manufacture of food products, beverages and tobacco products",28847.5,9460.29
2009,Romania,ROU,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",8773.9,2877.33
2009,Romania,ROU,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4560.7,1495.64
2009,Romania,ROU,Europe,D,Manufacture of paper products and printing,4236.12,1389.2
2009,Romania,ROU,Europe,E,Manufacture of coke and refined petroleum products,4404.9,1444.55
2009,Romania,ROU,Europe,F,Manufacturing of chemicals and pharmaceutical products,5237.52,1717.6
2009,Romania,ROU,Europe,G,Manufacture of rubber and plastics products,4922.9,1614.42
2009,Romania,ROU,Europe,H,Manufacture of other non-metallic mineral products,4735.0,1552.8
2009,Romania,ROU,Europe,I,Manufacture of basic metals,2451.3,803.88
2009,Romania,ROU,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",20032.8,6569.58
2009,Romania,ROU,Europe,K,Manufacture of transport equipment,18343.9,6015.72
2009,Romania,ROU,Europe,L,"Manufacture of furniture, other manufacturing",4452.5,1460.16
2010,Romania,ROU,Europe,A,"Manufacture of food products, beverages and tobacco products",29399.6,9251.27
2010,Romania,ROU,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",13378.7,4209.92
2010,Romania,ROU,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",7049.9,2218.41
2010,Romania,ROU,Europe,D,Manufacture of paper products and printing,3371.43,1060.9
2010,Romania,ROU,Europe,E,Manufacture of coke and refined petroleum products,1218.6,383.46
2010,Romania,ROU,Europe,F,Manufacturing of chemicals and pharmaceutical products,2520.07,793.0
2010,Romania,ROU,Europe,G,Manufacture of rubber and plastics products,2250.4,708.14
2010,Romania,ROU,Europe,H,Manufacture of other non-metallic mineral products,2512.3,790.55
2010,Romania,ROU,Europe,I,Manufacture of basic metals,8127.6,2557.54
2010,Romania,ROU,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",26659.9,8389.16
2010,Romania,ROU,Europe,K,Manufacture of transport equipment,16552.1,5208.5
2010,Romania,ROU,Europe,L,"Manufacture of furniture, other manufacturing",4167.0,1311.24
2011,Romania,ROU,Europe,A,"Manufacture of food products, beverages and tobacco products",31464.2,10320.84
2011,Romania,ROU,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",17002.3,5577.07
2011,Romania,ROU,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",6790.3,2227.34
2011,Romania,ROU,Europe,D,Manufacture of paper products and printing,3880.88,1273.0
2011,Romania,ROU,Europe,E,Manufacture of coke and refined petroleum products,10099.9,3312.95
2011,Romania,ROU,Europe,F,Manufacturing of chemicals and pharmaceutical products,3440.05,1128.4
2011,Romania,ROU,Europe,G,Manufacture of rubber and plastics products,2100.6,689.04
2011,Romania,ROU,Europe,H,Manufacture of other non-metallic mineral products,2709.4,888.73
2011,Romania,ROU,Europe,I,Manufacture of basic metals,7306.9,2396.8
2011,Romania,ROU,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",26269.2,8616.78
2011,Romania,ROU,Europe,K,Manufacture of transport equipment,19917.3,6533.24
2011,Romania,ROU,Europe,L,"Manufacture of furniture, other manufacturing",3675.8,1205.73
2012,Romania,ROU,Europe,A,"Manufacture of food products, beverages and tobacco products",31032.4,8947.7
2012,Romania,ROU,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",12756.7,3678.19
2012,Romania,ROU,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4504.5,1298.8
2012,Romania,ROU,Europe,D,Manufacture of paper products and printing,3011.78,868.4
2012,Romania,ROU,Europe,E,Manufacture of coke and refined petroleum products,2622.8,756.24
2012,Romania,ROU,Europe,F,Manufacturing of chemicals and pharmaceutical products,5925.42,1708.5
2012,Romania,ROU,Europe,G,Manufacture of rubber and plastics products,3345.9,964.74
2012,Romania,ROU,Europe,H,Manufacture of other non-metallic mineral products,5264.4,1517.91
2012,Romania,ROU,Europe,I,Manufacture of basic metals,6962.8,2007.61
2012,Romania,ROU,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",23519.6,6781.49
2012,Romania,ROU,Europe,K,Manufacture of transport equipment,11209.2,3231.99
2012,Romania,ROU,Europe,L,"Manufacture of furniture, other manufacturing",3046.1,878.29
2013,Romania,ROU,Europe,A,"Manufacture of food products, beverages and tobacco products",32561.7,9784.41
2013,Romania,ROU,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",13780.1,4140.76
2013,Romania,ROU,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4638.6,1393.84
2013,Romania,ROU,Europe,D,Manufacture of paper products and printing,3066.68,921.5
2013,Romania,ROU,Europe,E,Manufacture of coke and refined petroleum products,9985.7,3000.59
2013,Romania,ROU,Europe,F,Manufacturing of chemicals and pharmaceutical products,5164.26,1551.8
2013,Romania,ROU,Europe,G,Manufacture of rubber and plastics products,5604.5,1684.09
2013,Romania,ROU,Europe,H,Manufacture of other non-metallic mineral products,4163.7,1251.14
2013,Romania,ROU,Europe,I,Manufacture of basic metals,5778.4,1736.34
2013,Romania,ROU,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",22704.9,6822.55
2013,Romania,ROU,Europe,K,Manufacture of transport equipment,12706.8,3818.24
2013,Romania,ROU,Europe,L,"Manufacture of furniture, other manufacturing",4613.1,1386.18
2014,Romania,ROU,Europe,A,"Manufacture of food products, beverages and tobacco products",30406.9,9078.92
2014,Romania,ROU,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",12949.2,3866.39
2014,Romania,ROU,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",4245.4,1267.6
2014,Romania,ROU,Europe,D,Manufacture of paper products and printing,2782.49,830.8
2014,Romania,ROU,Europe,E,Manufacture of coke and refined petroleum products,21628.8,6457.95
2014,Romania,ROU,Europe,F,Manufacturing of chemicals and pharmaceutical products,6160.14,1839.3
2014,Romania,ROU,Europe,G,Manufacture of rubber and plastics products,4739.9,1415.24
2014,Romania,ROU,Europe,H,Manufacture of other non-metallic mineral products,5254.7,1568.95
2014,Romania,ROU,Europe,I,Manufacture of basic metals,5014.1,1497.11
2014,Romania,ROU,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",25099.4,7494.2
2014,Romania,ROU,Europe,K,Manufacture of transport equipment,13248.2,3955.66
