ISO3,Country,Year,Ind Code,Industry,Value (LCU),Value (USD),Continent,Exchange Rate,Volatility,USD Growth
CHN,China,2000,D,Manufacture of paper products and printing,112646.38,13607.1,Asia,0.12079482713958495,0.015959427033933094,
CHN,China,2000,E,Manufacture of coke and refined petroleum products,163935.0,19802.5,Asia,0.12079482721810474,0.015959427033933094,
CHN,China,2000,F,Manufacturing of chemicals and pharmaceutical products,363903.81,43957.7,Asia,0.12079483311812536,0.015959427033933094,
CHN,China,2000,G,Manufacture of rubber and plastics products,98753.4,11928.9,Asia,0.1207948283299613,0.015959427033933094,
CHN,China,2000,H,Manufacture of other non-metallic mineral products,205321.7,24801.8,Asia,0.12079483074609258,0.015959427033933094,
CHN,China,2000,I,Manufacture of basic metals,208377.3,25170.9,Asia,0.12079482745961294,0.015959427033933094,
CHN,China,2000,J,"Manufacture of fabricated metal products, machinery and equipment",903025.38,109080.8,Asia,0.12079483303116022,0.015959427033933094,
CHN,China,2000,K,Manufacture of transport equipment,346922.12,41906.4,Asia,0.12079483429883342,0.015959427033933094,
CHN,China,2001,A,"Manufacture of food products, beverages and tobacco products",468126.25,56557.0,Asia,0.12081569875647862,0.015959427033933094,0.111102379684765
CHN,China,2001,B,"Manufacture of textiles, wearing apparel, leather and related products",336670.66,40675.1,Asia,0.12081569567125333,0.015959427033933094,0.08353956274924013
CHN,China,2001,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",45613.28,5510.8,Asia,0.12081569227207516,0.015959427033933094,0.10783210035381163
CHN,China,2001,D,Manufacture of paper products and printing,122889.66,14847.0,Asia,0.12081569759408561,0.015959427033933094,0.09112154683951768
CHN,China,2001,E,Manufacture of coke and refined petroleum products,162343.97,19613.7,Asia,0.12081569768190344,0.015959427033933094,-0.009534149728569585
CHN,China,2001,F,Manufacturing of chemicals and pharmaceutical products,386894.25,46742.9,Asia,0.12081570093119762,0.015959427033933094,0.06336091287760737
CHN,China,2001,G,Manufacture of rubber and plastics products,106535.82,12871.2,Asia,0.1208157031128122,0.015959427033933094,0.0789930337248197
CHN,China,2001,H,Manufacture of other non-metallic mineral products,223415.5,26992.1,Asia,0.12081569989548621,0.015959427033933094,0.08831213863509912
CHN,China,2001,I,Manufacture of basic metals,226417.59,27354.8,Asia,0.12081570164226198,0.015959427033933094,0.08676288889153727
CHN,China,2001,J,"Manufacture of fabricated metal products, machinery and equipment",987541.38,119310.5,Asia,0.12081569685717879,0.015959427033933094,0.09378094036714058
CHN,China,2001,K,Manufacture of transport equipment,384464.12,46449.3,Asia,0.12081569536319801,0.015959427033933094,0.10840587595212181
CHN,China,2002,A,"Manufacture of food products, beverages and tobacco products",516199.22,62365.8,Asia,0.1208173077053468,0.015959427033933094,0.1027070035539368
CHN,China,2002,B,"Manufacture of textiles, wearing apparel, leather and related products",375338.62,45347.4,Asia,0.12081730358575944,0.015959427033933094,0.11486880179766001
CHN,China,2002,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",50276.74,6074.3,Asia,0.12081730040571446,0.015959427033933094,0.10225375626043398
CHN,China,2002,D,Manufacture of paper products and printing,133193.67,16092.1,Asia,0.12081730310456945,0.015959427033933094,0.0838620596753552
CHN,China,2002,E,Manufacture of coke and refined petroleum products,176306.7,21300.9,Asia,0.12081730302932334,0.015959427033933094,0.08602150537634401
CHN,China,2002,F,Manufacturing of chemicals and pharmaceutical products,428453.53,51764.6,Asia,0.12081730310402623,0.015959427033933094,0.10743235871116252
CHN,China,2002,G,Manufacture of rubber and plastics products,117489.79,14194.8,Asia,0.12081730676342174,0.015959427033933094,0.10283423457020313
CHN,China,2002,H,Manufacture of other non-metallic mineral products,245367.17,29644.6,Asia,0.12081730412426404,0.015959427033933094,0.09826949366666549
CHN,China,2002,I,Manufacture of basic metals,244144.66,29496.9,Asia,0.12081730560889598,0.015959427033933094,0.07830801175662039
CHN,China,2002,J,"Manufacture of fabricated metal products, machinery and equipment",1083629.5,130921.2,Asia,0.12081730886802176,0.015959427033933094,0.09731498904119928
CHN,China,2002,K,Manufacture of transport equipment,428391.44,51757.1,Asia,0.12081730671369156,0.015959427033933094,0.11427082862389737
CHN,China,2003,A,"Manufacture of food products, beverages and tobacco products",593870.19,71749.1,Asia,0.12081613323612019,0.015959427033933094,0.1504558588200584
CHN,China,2003,B,"Manufacture of textiles, wearing apparel, leather and related products",426140.09,51484.6,Asia,0.12081613818591909,0.015959427033933094,0.13533741736020133
CHN,China,2003,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",55800.49,6741.6,Asia,0.12081614337078403,0.015959427033933094,0.10985627973593659
CHN,China,2003,D,Manufacture of paper products and printing,151114.75,18257.1,Asia,0.12081613475851959,0.015959427033933094,0.13453806526183643
CHN,China,2003,E,Manufacture of coke and refined petroleum products,211357.53,25535.4,Asia,0.12081613557842014,0.015959427033933094,0.19879441713730395
CHN,China,2003,F,Manufacturing of chemicals and pharmaceutical products,491919.38,59431.8,Asia,0.12081613861198151,0.015959427033933094,0.14811666660227263
CHN,China,2003,G,Manufacture of rubber and plastics products,128365.3,15508.6,Asia,0.12081613956419687,0.015959427033933094,0.09255502014822348
CHN,China,2003,H,Manufacture of other non-metallic mineral products,290053.12,35043.1,Asia,0.12081614567704012,0.015959427033933094,0.18210736525370552
CHN,China,2003,I,Manufacture of basic metals,293682.62,35481.6,Asia,0.12081613818345804,0.015959427033933094,0.20289250734822972
CHN,China,2003,J,"Manufacture of fabricated metal products, machinery and equipment",1267922.5,153185.5,Asia,0.12081613821034014,0.015959427033933094,0.17005878345141956
CHN,China,2003,K,Manufacture of transport equipment,480375.41,58037.1,Asia,0.12081613419804316,0.015959427033933094,0.12133600993873306
CHN,China,2004,A,"Manufacture of food products, beverages and tobacco products",698854.06,84435.3,Asia,0.120819645807023,0.015959427033933094,0.17681336769381084
CHN,China,2004,B,"Manufacture of textiles, wearing apparel, leather and related products",502348.78,60693.6,Asia,0.12081964248027037,0.015959427033933094,0.17886902102764712
CHN,China,2004,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",64356.26,7775.5,Asia,0.12081963743697971,0.015959427033933094,0.15336121988845375
CHN,China,2004,D,Manufacture of paper products and printing,165321.62,19974.1,Asia,0.12081964839202519,0.015959427033933094,0.09404560417590968
CHN,China,2004,E,Manufacture of coke and refined petroleum products,245824.27,29700.4,Asia,0.1208196407946213,0.015959427033933094,0.16310690257446514
CHN,China,2004,F,Manufacturing of chemicals and pharmaceutical products,596178.75,72030.1,Asia,0.12081963672807863,0.015959427033933094,0.2119791088272609
CHN,China,2004,G,Manufacture of rubber and plastics products,150888.55,18230.3,Asia,0.1208196380706157,0.015959427033933094,0.17549617631507664
CHN,China,2004,H,Manufacture of other non-metallic mineral products,336424.62,40646.7,Asia,0.12081963561406414,0.015959427033933094,0.15990594439418881
CHN,China,2004,I,Manufacture of basic metals,412302.16,49814.2,Asia,0.12081964353521699,0.015959427033933094,0.40394457972582964
CHN,China,2004,J,"Manufacture of fabricated metal products, machinery and equipment",1512753.25,182770.3,Asia,0.12081963796805592,0.015959427033933094,0.1931305508680652
CHN,China,2004,K,Manufacture of transport equipment,508657.38,61455.8,Asia,0.12081963698236325,0.015959427033933094,0.058905424288946184
CHN,China,2005,A,"Manufacture of food products, beverages and tobacco products",844300.12,103034.8,Asia,0.12203575193143405,0.015959427033933094,0.2202810909655084
CHN,China,2005,B,"Manufacture of textiles, wearing apparel, leather and related products",597778.12,72950.3,Asia,0.12203574797953462,0.015959427033933094,0.20194386228531513
CHN,China,2005,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",83764.8,10222.3,Asia,0.122035747712643,0.015959427033933094,0.3146807279274644
CHN,China,2005,D,Manufacture of paper products and printing,193408.08,23602.7,Asia,0.1220357494888528,0.015959427033933094,0.18166525650717702
CHN,China,2005,E,Manufacture of coke and refined petroleum products,269484.12,32886.7,Asia,0.12203576225567576,0.015959427033933094,0.10728138341571136
CHN,China,2005,F,Manufacturing of chemicals and pharmaceutical products,695066.81,84823.0,Asia,0.12203575077912293,0.015959427033933094,0.177604917944026
CHN,China,2005,G,Manufacture of rubber and plastics products,176646.59,21557.2,Asia,0.12203575511986957,0.015959427033933094,0.1824928827282053
CHN,China,2005,H,Manufacture of other non-metallic mineral products,385236.28,47012.6,Asia,0.12203575426488905,0.015959427033933094,0.1566154201940133
CHN,China,2005,I,Manufacture of basic metals,484086.84,59075.9,Asia,0.12203574879251003,0.015959427033933094,0.18592489691694336
CHN,China,2005,J,"Manufacture of fabricated metal products, machinery and equipment",1792088.75,218698.91,Asia,0.12203575855269445,0.015959427033933094,0.19657794510377236
CHN,China,2005,K,Manufacture of transport equipment,537103.25,65545.8,Asia,0.12203575383317826,0.015959427033933094,0.06655189583407917
CHN,China,2006,A,"Manufacture of food products, beverages and tobacco products",905104.25,113514.9,Asia,0.125416381593612,0.015959427033933094,0.10171417812234296
CHN,China,2006,B,"Manufacture of textiles, wearing apparel, leather and related products",702666.56,88125.9,Asia,0.12541638526244936,0.015959427033933094,0.208026560548757
CHN,China,2006,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",104474.39,13102.8,Asia,0.1254163819477673,0.015959427033933094,0.2817858994551128
CHN,China,2006,D,Manufacture of paper products and printing,217377.5,27262.7,Asia,0.1254163839403802,0.015959427033933094,0.15506700504603277
CHN,China,2006,E,Manufacture of coke and refined petroleum products,301942.22,37868.5,Asia,0.12541637933244315,0.015959427033933094,0.15148373050503716
CHN,China,2006,F,Manufacturing of chemicals and pharmaceutical products,817339.81,102507.8,Asia,0.12541637975519632,0.015959427033933094,0.20849062164743049
CHN,China,2006,G,Manufacture of rubber and plastics products,219808.59,27567.6,Asia,0.12541639068791624,0.015959427033933094,0.27881171951830463
CHN,China,2006,H,Manufacture of other non-metallic mineral products,460575.41,57763.7,Asia,0.1254163786121365,0.015959427033933094,0.22868550133368504
CHN,China,2006,I,Manufacture of basic metals,591610.94,74197.7,Asia,0.12541637583645765,0.015959427033933094,0.25597240160539236
CHN,China,2006,J,"Manufacture of fabricated metal products, machinery and equipment",2169835.25,272132.91,Asia,0.1254163927883465,0.015959427033933094,0.24432677785179613
CHN,China,2006,K,Manufacture of transport equipment,648886.5,81381.0,Asia,0.12541638637881972,0.015959427033933094,0.24158985015058176
CHN,China,2007,A,"Manufacture of food products, beverages and tobacco products",1024108.19,134617.7,Asia,0.13144870953526894,0.015959427033933094,0.18590334837100686
CHN,China,2007,B,"Manufacture of textiles, wearing apparel, leather and related products",828585.56,108916.5,Asia,0.13144870639551093,0.015959427033933094,0.23591929273913803
CHN,China,2007,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",143996.09,18928.1,Asia,0.13144870808644873,0.015959427033933094,0.4445843636474647
CHN,China,2007,D,Manufacture of paper products and printing,255386.3,33570.2,Asia,0.13144871122687474,0.015959427033933094,0.23136006338330373
CHN,China,2007,E,Manufacture of coke and refined petroleum products,385462.12,50668.5,Asia,0.13144871407857145,0.015959427033933094,0.3380118040059681
CHN,China,2007,F,Manufacturing of chemicals and pharmaceutical products,1037343.75,136357.5,Asia,0.1314487121554451,0.015959427033933094,0.3302158469892047
CHN,China,2007,G,Manufacture of rubber and plastics products,272096.25,35766.7,Asia,0.13144870611042966,0.015959427033933094,0.2974179834298234
CHN,China,2007,H,Manufacture of other non-metallic mineral products,581327.88,76414.8,Asia,0.1314487101495975,0.015959427033933094,0.3228861724577894
CHN,China,2007,I,Manufacture of basic metals,758459.31,99698.5,Asia,0.13144871278592388,0.015959427033933094,0.34368720324214896
CHN,China,2007,J,"Manufacture of fabricated metal products, machinery and equipment",2597328.0,341415.41,Asia,0.13144870805689537,0.015959427033933094,0.2545906704190979
